FullDate,WaterbodyName,pH,Dissolved Oxygen,Conductivity @25°C
2017-03-01,GLENCULLEN_020,8.2,55.15,291.0
2017-03-01,CARRIGAHORIG STREAM_010,8.4,53.8,719.0
2017-03-01,KILMACANOGE_010,7.8,52.8,388.0
2017-03-01,DARGLE_030,7.9,55.2,196.0
2017-03-01,Kilkelly Charlestown,7.4,27.8,579.0
2017-03-01,CORROY_010,7.9,54.45,565.0
2017-03-01,CLYDAGH (CASTLEBAR)_010,7.1,54.5,75.0
2017-03-01,LEE (CORK)_090,7.3,54.95,187.0
2017-03-01,Foxford,7.4,42.45,570.0
2017-03-01,Kilcullen,7.2,40.0,737.0
2017-03-01,Inniscarra,7.0,52.1,108.0
2017-03-01,DARGLE_040,8.0,55.7,260.0
2017-03-01,LEE (CORK)_020,7.1,55.7,64.0
2017-03-01,TRIMOGE_030,7.9,53.7,297.0
2017-03-01,Inniscarra,7.1,52.0,129.0
2017-03-01,Inniscarra,7.0,55.95,117.0
2017-03-01,Wicklow,6.4,36.05,227.0
2017-03-01,Wicklow,6.3,35.1,161.0
2017-03-01,ST JOHNSTON_010,7.8,55.55,384.0
2017-04-01,MOY_120,8.2,54.55,356.0
2017-04-01,MOY_120,8.2,51.25,357.0
2017-04-01,Ballinhassig West,7.0,7.8,268.0
2017-04-01,BURN DAURNETT_010,7.2,55.25,139.0
2017-04-01,OWENNACURRA_040,8.0,58.65,223.0
2017-04-01,MOY_080,8.2,60.7,585.0
2017-04-01,LEE (CORK)_040,7.7,58.8,115.0
2017-04-01,Ballinhassig East,7.3,38.95,271.0
2017-04-01,Ballinhassig East,7.8,1.65,417.0
2017-04-01,DARGLE_030,8.0,58.05,230.0
2017-04-01,BUTLERSTOWN_010,8.0,55.25,261.0
2017-04-01,SHOURNAGH_030,8.1,54.7,246.0
2017-04-01,POLLAGH_010,8.1,52.75,582.0
2017-04-01,Ballinhassig East,7.6,13.95,522.0
2017-04-01,Ballinhassig East,8.2,18.9,317.0
2017-04-01,YELLOW (FOXFORD)_010,8.0,59.2,290.0
2017-04-01,Ballinhassig East,7.8,15.55,583.0
2017-04-01,SHOURNAGH_040,8.0,55.3,256.0
2017-04-01,Ballinhassig West,7.0,7.8,268.0
2017-04-01,EIGNAGH_010,8.0,55.6,196.0
2017-04-01,CLOONAGHMORE_020,8.3,58.7,410.0
2017-04-01,CASTLEBAR_020,8.0,58.35,364.0
2017-04-01,CAMCOR_020,8.2,54.6,443.0
2017-04-01,CASTLEBAR_020,8.1,56.1,431.0
2017-04-01,GLENFELLY STREAM_010,8.1,54.8,180.0
2017-04-01,LEE (CORK)_020,7.6,53.9,90.0
2017-04-01,GWEESTION_020,8.3,54.25,607.0
2017-04-01,CROSS ROADS STREAM_010,7.7,55.25,189.0
2017-04-01,LEE (CORK)_030,7.4,60.85,81.0
2017-04-01,GLENREE_030,8.1,57.55,614.0
2017-04-01,Ballinhassig East,6.4,27.2,266.0
2017-04-01,GLENREE_030,8.2,57.05,613.0
2017-04-01,Ballinhassig East,6.2,39.6,106.0
2017-04-01,YELLOW (KNOCK)_020,8.2,51.05,583.0
2017-04-01,Ballinhassig East,7.4,54.45,221.0
2017-04-01,Ballinhassig East,6.5,4.45,377.0
2017-04-01,Ballinhassig East,7.2,1.1,415.0
2017-04-01,DRIPSEY_010,7.5,55.5,98.0
2017-04-01,Ballinhassig East,6.3,1.15,242.0
2017-04-01,LEE (CORK)_080,7.8,56.05,196.0
2017-04-01,LEE (CORK)_040,7.7,58.8,115.0
2017-04-01,YELLOW (KNOCK)_010,8.3,57.2,539.0
2017-04-01,CLYDAGH (CASTLEBAR)_010,7.6,54.05,169.0
2017-04-01,CLOONAGHMORE_060,8.3,58.75,595.0
2017-04-01,LEE (CORK)_090,7.9,56.05,204.0
2017-04-01,DRIPSEY_020,7.8,59.55,184.0
2017-04-01,CLYDAGH (CASTLEBAR)_010,8.1,61.25,184.0
2017-04-01,River Foyle,7.0,1.65,596.0
2017-04-01,CORROY_010,7.7,55.7,702.0
2017-04-01,SULLANE_060,7.8,62.25,158.0
2017-04-01,DRIPSEY_020,7.6,57.4,159.0
2017-04-01,CASTLEBAR_030,8.0,53.45,574.0
2017-04-01,DARGLE_040,8.3,67.45,865.0
2017-04-01,CASTLEBAR_010,8.0,50.6,356.0
2017-04-01,CASTLEBAR_010,8.0,52.15,346.0
2017-04-01,Midleton,7.5,32.8,541.0
2017-04-01,POLLAGH_030,8.1,55.35,587.0
2017-04-01,GLENCREE_010,7.3,57.0,82.0
2017-04-01,MANULLA_040,8.0,54.05,624.0
2017-04-01,MANULLA_010,7.8,57.75,577.0
2017-04-01,DRIPSEY_010,7.5,55.5,98.0
2017-04-01,DUNGOURNEY_020,8.2,56.9,345.0
2017-04-01,OWENNACURRA_040,8.0,58.65,223.0
2017-04-01,DEEL (CROSSMOLINA)_020,7.7,61.25,139.0
2017-04-01,MANULLA_030,7.9,53.85,632.0
2017-04-01,FINN (DONEGAL)_080,7.1,54.55,92.0
2017-04-01,BEHY (NORTH MAYO)_010,7.8,50.45,622.0
2017-04-01,GLASHABOY (LOUGH MAHON)_010,8.2,60.0,186.0
2017-04-01,Lee Valley Gravels,7.4,8.35,506.0
2017-04-01,POLLAGH_040,8.1,51.6,590.0
2017-04-01,CROSS ROADS STREAM_010,7.7,55.25,189.0
2017-04-01,LEE (CORK)_030,7.4,60.85,81.0
2017-04-01,DUNGOURNEY_020,8.2,56.9,345.0
2017-04-01,SULLANE_050,7.7,58.95,142.0
2017-04-01,Inniscarra,7.4,53.75,134.0
2017-04-01,CLOONAGHMORE_040,8.3,61.2,545.0
2017-04-01,Lee Valley Gravels,7.4,8.35,506.0
2017-04-01,MOY_090,8.3,53.7,505.0
2017-04-01,MOY_090,8.4,54.8,495.0
2017-04-01,SWINFORD_010,8.3,54.85,658.0
2017-04-01,SWINFORD_010,8.2,54.25,679.0
2017-04-01,TRIMOGE_020,8.0,56.6,554.0
2017-04-01,Midleton,7.5,32.8,541.0
2017-04-01,SHOURNAGH_040,8.0,55.3,256.0
2017-04-01,DEEL (CROSSMOLINA)_040,8.2,61.05,278.0
2017-04-01,DEEL (CROSSMOLINA)_050,8.0,55.3,569.0
2017-04-01,SULLANE_020,7.8,54.75,112.0
2017-04-01,MANULLA_020,7.9,52.9,639.0
2017-04-01,River Foyle,7.0,1.65,596.0
2017-04-01,River Foyle,6.8,1.1,249.0
2017-04-01,River Foyle,6.0,8.9,106.0
2017-04-01,River Foyle,6.8,1.1,249.0
2017-04-01,River Foyle,6.0,8.9,106.0
2017-04-01,River Foyle,7.5,1.1,467.0
2017-04-01,River Foyle,7.0,1.6,579.0
2017-04-01,River Foyle,7.0,1.6,579.0
2017-04-01,River Foyle,6.2,4.8,323.0
2017-04-01,River Foyle,7.7,1.1,467.0
2017-04-01,River Foyle,7.7,11.1,529.0
2017-04-01,River Foyle,7.4,0.55,584.0
2017-04-01,River Foyle,5.9,5.0,250.0
2017-04-01,River Foyle,6.9,47.5,276.0
2017-04-01,BUTLERSTOWN_020,7.9,55.3,234.0
2017-04-01,River Foyle,5.9,5.0,250.0
2017-04-01,River Foyle,6.9,47.5,276.0
2017-04-01,Cong-Robe,7.2,28.4,774.0
2017-04-01,Cong-Robe,7.2,16.65,621.0
2017-04-01,LOUGHNAMINOO STREAM_010,7.4,41.1,540.0
2017-04-01,TRIMOGE_030,8.4,58.15,557.0
2017-04-01,SHOURNAGH_030,8.1,54.7,246.0
2017-04-01,BUTLERSTOWN_030,8.0,54.6,265.0
2017-04-01,DRIPSEY_020,7.6,57.4,159.0
2017-04-01,YELLOW (FOXFORD)_020,8.2,56.55,285.0
2017-04-01,DRIPSEY_020,7.8,59.55,184.0
2017-04-01,SULLANE_020,7.8,54.75,112.0
2017-04-01,Glenville,6.5,34.4,314.0
2017-04-01,LEE (CORK)_080,7.8,56.05,196.0
2017-04-01,Glenville,7.2,22.8,547.0
2017-04-01,MANULLA_020,7.9,55.5,639.0
2017-04-01,MOY_090,8.4,54.8,495.0
2017-04-01,Cong-Robe,8.2,55.65,254.0
2017-04-01,MOY_090,8.3,53.7,505.0
2017-04-01,MOY_070,8.2,53.9,402.0
2017-04-01,Bredagh,7.2,35.55,659.0
2017-04-01,CLYDAGH (CASTLEBAR)_020,8.0,58.5,287.0
2017-04-01,CLOONAGHMORE_040,8.3,61.2,545.0
2017-04-01,LEE (CORK)_090,7.9,56.05,204.0
2017-04-01,EIGNAGH_030,8.1,57.45,386.0
2017-04-01,Cahersiveen,6.7,32.7,372.0
2017-04-01,MOY_100,8.3,56.7,404.0
2017-04-01,CLOONAGHMORE_060,8.3,58.75,595.0
2017-04-01,TRIMOGE_010,8.0,55.7,575.0
2017-04-01,MANULLA_040,8.2,59.3,624.0
2017-04-01,Clare-Corrib,7.0,21.1,779.0
2017-04-01,MANULLA_010,7.8,57.75,577.0
2017-04-01,Ballinhassig East,7.3,38.95,271.0
2017-04-01,GLENREE_030,8.1,57.55,614.0
2017-04-01,FINN (DONEGAL)_080,7.1,54.55,92.0
2017-04-01,YELLOW (FOXFORD)_010,8.0,59.2,290.0
2017-04-01,LEE (CORK)_030,7.4,60.85,81.0
2017-04-01,Tynagh,7.2,48.4,517.0
2017-04-01,DARGLE_030,8.0,58.05,230.0
2017-04-01,POLLAGH_040,8.1,51.6,590.0
2017-04-01,TRIMOGE_030,8.4,58.15,557.0
2017-04-01,SULLANE_060,7.8,62.25,158.0
2017-04-01,GLENREE_030,8.2,57.05,613.0
2017-04-01,Clare-Corrib,7.2,23.9,681.0
2017-04-01,Glenville,7.2,22.8,547.0
2017-04-01,LEE (CORK)_020,7.6,53.9,90.0
2017-04-01,GLASHABOY (LOUGH MAHON)_010,8.2,60.0,186.0
2017-04-01,SONNAGH (MOY)_010,8.0,52.8,517.0
2017-04-01,SONNAGH (MOY)_010,8.3,54.6,520.0
2017-04-01,MANULLA_040,8.2,59.3,624.0
2017-04-01,MANULLA_040,8.0,54.05,624.0
2017-04-01,Belmullet,6.0,18.35,323.0
2017-04-01,Belmullet,7.2,0.55,721.0
2017-04-01,Belmullet,6.8,3.9,513.0
2017-04-01,Clare-Corrib,7.2,23.85,726.0
2017-04-01,CARROWKERIBLY LOUGH STREAM_010,8.2,58.15,341.0
2017-04-01,YELLOW (FOXFORD)_020,8.2,56.55,285.0
2017-04-01,BUTLERSTOWN_020,7.9,55.3,234.0
2017-04-01,Ballinhassig East,8.2,18.9,317.0
2017-04-01,Ballinhassig East,7.3,38.95,271.0
2017-04-01,Ballinhassig East,7.8,1.65,417.0
2017-04-01,Ballinhassig East,7.6,13.95,522.0
2017-04-01,GRANEY (SHANNON)_050,7.6,60.65,199.0
2017-04-01,Ballinhassig East,7.8,15.55,583.0
2017-04-01,Ballinhassig East,6.2,39.6,106.0
2017-04-01,Ballinhassig East,6.4,27.2,266.0
2017-04-01,GLORE (MAYO)_020,8.2,51.5,654.0
2017-04-01,SPADDAGH_010,8.1,54.95,590.0
2017-04-01,GLORE (MAYO)_020,8.1,54.1,675.0
2017-04-01,SPADDAGH_010,8.3,53.85,599.0
2017-04-01,Cahersiveen,6.7,32.7,372.0
2017-04-01,SULLANE_050,7.7,58.95,142.0
2017-04-01,CASTLEBAR_020,8.0,58.35,364.0
2017-04-01,YELLOW (KNOCK)_020,8.2,51.05,583.0
2017-04-01,CASTLEBAR_020,8.1,56.1,431.0
2017-04-01,BUTLERSTOWN_030,8.0,54.6,265.0
2017-04-01,LEE (CORK)_040,7.7,58.8,115.0
2017-04-01,YELLOW (KNOCK)_010,8.3,57.2,539.0
2017-04-01,GWEESTION_010,8.2,54.85,618.0
2017-04-01,GWEESTION_020,8.3,54.25,607.0
2017-04-01,POLLAGH_010,8.1,52.75,582.0
2017-04-01,Belmullet,7.4,1.1,733.0
2017-04-01,CASTLEBAR_040,8.0,52.85,541.0
2017-04-01,Belmullet,6.6,1.7,509.0
2017-04-01,Belmullet,5.9,1.65,284.0
2017-04-01,Ballinhassig East,6.1,1.1,205.0
2017-04-01,CAMCOR_020,8.2,54.6,443.0
2017-04-01,Ballinhassig East,6.3,1.15,242.0
2017-04-01,BUTLERSTOWN_010,8.0,55.25,261.0
2017-04-01,MANULLA_030,7.9,53.85,632.0
2017-04-01,Belmullet,6.0,18.35,323.0
2017-04-01,Belmullet,6.5,1.15,586.0
2017-04-01,Belmullet,7.6,17.75,636.0
2017-04-01,Belmullet,7.3,2.75,630.0
2017-04-01,Ballinhassig East,8.2,18.9,317.0
2017-04-01,Belmullet,8.1,2.75,492.0
2017-04-01,Belmullet,7.2,0.55,721.0
2017-04-01,Belmullet,6.8,3.9,513.0
2017-04-01,Belmullet,7.4,1.1,733.0
2017-04-01,Belmullet,6.6,1.7,509.0
2017-04-01,Belmullet,5.9,1.65,284.0
2017-04-01,Ballinhassig East,6.4,27.2,266.0
2017-04-01,CLYDAGH (CASTLEBAR)_020,8.0,58.5,287.0
2017-04-01,CASTLEBAR_030,8.0,53.45,574.0
2017-04-01,Ballinhassig East,6.2,39.6,106.0
2017-04-01,Ballinhassig East,7.8,15.55,583.0
2017-04-01,Ballinhassig East,7.6,13.95,522.0
2017-04-01,Ballinhassig East,7.8,1.65,417.0
2017-04-01,Ballinhassig East,7.2,1.1,415.0
2017-04-01,Ballinhassig East,6.3,1.15,242.0
2017-04-01,Ballinhassig East,6.5,4.45,377.0
2017-04-01,SWINFORD_010,8.3,54.85,658.0
2017-04-01,SLIEVECLAUR_010,8.0,57.3,712.0
2017-04-01,GLENFELLY STREAM_010,8.1,54.8,180.0
2017-04-01,CLOONAGHMORE_020,8.3,58.7,410.0
2017-04-01,SPADDAGH_010,8.3,53.85,599.0
2017-04-01,SPADDAGH_010,8.1,54.95,590.0
2017-04-01,Clare-Corrib,7.0,19.4,636.0
2017-04-01,MANULLA_020,7.9,55.5,639.0
2017-04-01,MANULLA_020,7.9,52.9,639.0
2017-04-01,TRIMOGE_020,8.0,56.6,554.0
2017-04-01,BURN DAURNETT_010,7.2,55.25,139.0
2017-04-01,TRIMOGE_010,8.0,55.7,575.0
2017-04-01,MOY_120,8.2,54.55,356.0
2017-04-01,MOY_120,8.2,51.25,357.0
2017-04-01,GWEESTION_010,8.2,54.85,618.0
2017-04-01,Ballinhassig East,7.4,54.45,221.0
2017-04-01,Shinrone,7.2,32.2,804.0
2017-04-01,CAMCOR_050,8.0,50.85,598.0
2017-04-01,Shinrone,7.2,32.2,804.0
2017-04-01,GLENCREE_010,7.3,57.0,82.0
2017-04-01,Cong-Robe,7.2,28.4,774.0
2017-04-01,Cong-Robe,7.2,16.65,621.0
2017-04-01,Cong-Robe,8.2,55.65,254.0
2017-04-01,Ballinhassig West,7.0,7.8,268.0
2017-04-01,SWINFORD_010,8.2,54.25,679.0
2017-04-01,BEHY (NORTH MAYO)_010,7.8,50.45,622.0
2017-04-01,Ballinhassig East,6.6,45.15,244.0
2017-04-01,GLORE (MAYO)_020,8.1,54.1,675.0
2017-04-01,CASTLEBAR_010,8.0,52.15,346.0
2017-04-01,GLORE (MAYO)_020,8.2,51.5,654.0
2017-04-01,Ballinhassig East,7.3,38.95,271.0
2017-04-01,Ballinhassig East,7.8,1.65,417.0
2017-04-01,Ballinhassig East,7.6,13.95,522.0
2017-04-01,Ballinhassig East,7.8,15.55,583.0
2017-04-01,Ballinhassig East,6.2,39.6,106.0
2017-04-01,Ballinhassig East,6.4,27.2,266.0
2017-04-01,Ballinhassig West,7.0,7.8,268.0
2017-04-01,Castlebar,8.2,57.35,324.0
2017-04-01,CARROWKERIBLY LOUGH STREAM_010,8.2,58.15,341.0
2017-04-01,Bray Lower,5.4,62.855,356.0
2017-04-01,CASTLEBAR_040,8.0,52.85,541.0
2017-04-01,CLYDAGH (CASTLEBAR)_010,8.1,61.25,184.0
2017-04-01,CLYDAGH (CASTLEBAR)_010,7.6,54.05,169.0
2017-04-01,Ballinhassig East,8.2,18.9,317.0
2017-04-01,Ballinhassig East,6.3,1.15,242.0
2017-04-01,Ballinhassig East,6.1,1.1,205.0
2017-04-01,Ballinhassig East,7.2,1.1,415.0
2017-04-01,SONNAGH (MOY)_010,8.0,52.8,517.0
2017-04-01,SONNAGH (MOY)_010,8.3,54.6,520.0
2017-04-01,MOY_080,8.2,60.7,585.0
2017-04-01,POLLAGH_030,8.1,55.35,587.0
2017-04-01,CORROY_010,7.7,55.7,702.0
2017-04-01,Inniscarra,7.4,53.75,134.0
2017-04-01,Levally,7.6,53.85,148.0
2017-04-01,EIGNAGH_030,8.1,57.45,386.0
2017-04-01,Clonaslee West,7.2,26.65,601.0
2017-04-01,LOUGHNAMINOO STREAM_010,7.4,41.1,540.0
2017-04-01,CAMCOR_050,8.0,50.85,598.0
2017-04-01,EIGNAGH_010,8.0,55.6,196.0
2017-04-01,LEE (CORK)_030,7.4,60.85,81.0
2017-04-01,Ballinhassig East,7.4,54.45,221.0
2017-04-01,CASTLEBAR_010,8.0,50.6,356.0
2017-04-01,Ballinhassig East,6.5,4.45,377.0
2017-04-01,LEE (CORK)_040,7.7,58.8,115.0
2017-04-01,SLIEVECLAUR_010,8.0,57.3,712.0
2017-04-01,Ballinhassig East,6.6,45.15,244.0
2017-04-01,Ballinhassig East,7.4,54.45,221.0
2017-04-01,Clare-Corrib,7.0,19.4,636.0
2017-04-01,Clare-Corrib,7.0,21.1,779.0
2017-04-01,MOY_070,8.2,53.9,402.0
2017-04-01,Ballinhassig East,7.2,1.1,415.0
2017-04-01,Clare-Corrib,7.2,23.85,726.0
2017-04-01,GRANEY (SHANNON)_050,7.6,60.65,199.0
2017-04-01,Clare-Corrib,7.2,23.9,681.0
2017-04-01,MOY_100,8.3,56.7,404.0
2017-04-01,Ballinhassig East,6.5,4.45,377.0
2017-05-01,CASTLEBAR_040,8.1,51.75,550.0
2017-05-01,CROSS ROADS STREAM_010,8.2,56.45,343.0
2017-05-01,LEE (CORK)_090,8.0,72.3,188.0
2017-05-01,MOY_070,7.9,46.45,207.0
2017-05-01,KILMACANOGE_010,8.0,52.65,458.0
2017-05-01,BURN DAURNETT_010,7.3,53.5,160.0
2017-05-01,CORROY_010,7.8,51.0,734.0
2017-05-01,GLENFELLY STREAM_010,8.0,56.65,132.0
2017-05-01,ST JOHNSTON_010,8.0,55.05,422.0
2017-05-01,DEEL (CROSSMOLINA)_050,7.8,46.35,275.0
2017-05-01,SULLANE_050,7.9,56.25,150.0
2017-05-01,LEE (CORK)_040,7.4,55.8,186.0
2017-05-01,MOY_070,7.9,46.45,207.0
2017-05-01,SWILLY BURN_010,7.8,49.8,474.0
2017-05-01,MANULLA_040,8.2,56.75,609.0
2017-05-01,LEAFFONY_010,8.0,58.85,492.0
2017-05-01,AVONMORE_040,6.9,57.3,69.0
2017-05-01,DARGLE_040,8.2,64.9,2800.0
2017-05-01,MOY_090,8.2,51.1,385.0
2017-05-01,MOY_120,8.3,51.95,414.0
2017-05-01,AVONMORE_040,6.9,57.3,69.0
2017-05-01,GLASHABOY (LOUGH MAHON)_010,7.7,64.9,193.0
2017-05-01,BURN DAURNETT_010,7.4,55.25,151.0
2017-05-01,BURN DAURNETT_010,7.2,54.15,125.0
2017-05-01,LEAFFONY_020,8.4,65.05,572.0
2017-05-01,LEE (CORK)_040,7.4,55.8,186.0
2017-05-01,BURN DAURNETT_010,7.4,55.95,180.0
2017-05-01,Inniscarra,7.4,58.45,150.0
2017-05-01,Inniscarra,7.4,54.15,140.0
2017-05-01,FINN (DONEGAL)_060,7.2,53.9,94.0
2017-05-01,FINN (DONEGAL)_060,7.3,54.15,133.0
2017-05-01,BURN DAURNETT_010,7.3,53.5,160.0
2017-05-01,CARRIGANS_010,7.8,56.25,379.0
2017-05-01,GLENCULLEN_020,8.3,56.35,421.0
2017-05-01,Talt,8.3,57.45,190.0
2017-05-01,LEE (CORK)_090,8.0,72.3,188.0
2017-05-01,SWILLY BURN_010,7.8,49.8,474.0
2017-05-01,GWEESTION_020,8.2,56.3,549.0
2017-05-01,FINN (DONEGAL)_080,7.2,53.35,88.0
2017-05-01,FINN (DONEGAL)_080,7.4,55.55,130.0
2017-05-01,FINN (DONEGAL)_080,7.2,53.35,99.0
2017-05-01,FINN (DONEGAL)_080,7.4,56.0,154.0
2017-05-01,KILMACANOGE_010,8.0,52.65,458.0
2017-05-01,BEHY (NORTH MAYO)_010,7.6,53.55,466.0
2017-05-01,LEE (CORK)_040,7.4,55.8,186.0
2017-05-01,MOY_120,8.3,51.95,414.0
2017-05-01,SPADDAGH_010,8.2,58.45,592.0
2017-05-01,GLENCREE_010,7.4,54.3,103.0
2017-05-01,DARGLE_010,7.4,54.3,115.0
2017-05-01,SULLANE_050,7.9,56.25,150.0
2017-05-01,CROSS ROADS STREAM_010,8.2,54.2,338.0
2017-05-01,GLORE (MAYO)_020,8.2,59.3,575.0
2017-05-01,GLENFELLY STREAM_010,8.0,56.65,132.0
2017-05-01,GLASHABOY (LOUGH MAHON)_010,7.7,64.9,193.0
2017-05-01,LEE (CORK)_020,7.7,56.6,95.0
2017-05-01,CASTLEBAR_020,8.1,57.15,444.0
2017-05-01,CARRIGANS_010,7.8,56.25,379.0
2017-05-01,MOY_090,8.2,52.9,377.0
2017-05-01,SPADDAGH_010,8.2,58.45,592.0
2017-05-01,ASKANAGAP STREAM_010,7.1,57.3,86.0
2017-05-01,CASTLEBAR_040,8.1,51.75,550.0
2017-05-01,BURN DAURNETT_010,7.4,55.95,180.0
2017-05-01,LEE (CORK)_020,7.7,56.6,95.0
2017-05-01,YELLOW (FOXFORD)_020,8.2,51.05,298.0
2017-05-01,DEEL (CROSSMOLINA)_050,7.8,46.35,275.0
2017-05-01,MOY_090,8.2,52.9,377.0
2017-05-01,DARGLE_020,8.1,56.85,209.0
2017-05-01,GWEESTION_020,8.2,56.3,549.0
2017-05-01,GLENCREE_010,7.4,54.3,103.0
2017-05-01,ST JOHNSTON_010,8.0,55.05,422.0
2017-05-01,CLYDAGH (CASTLEBAR)_010,8.0,58.4,178.0
2017-05-01,BELLAWADDY_020,8.3,60.25,617.0
2017-05-01,LEE (CORK)_080,8.3,73.7,185.0
2017-05-01,FINN (DONEGAL)_060,7.3,54.15,133.0
2017-05-01,LEE (CORK)_080,8.3,73.7,185.0
2017-05-01,CLYDAGH (CASTLEBAR)_010,8.0,58.4,178.0
2017-05-01,LEE (CORK)_040,7.4,55.8,186.0
2017-05-01,LEAFFONY_010,8.0,58.85,492.0
2017-05-01,YELLOW (FOXFORD)_020,8.2,51.05,298.0
2017-05-01,FINN (DONEGAL)_060,7.2,53.9,94.0
2017-05-01,BEHY (NORTH MAYO)_010,7.6,53.55,466.0
2017-05-01,CASTLEBAR_020,8.1,57.15,444.0
2017-05-01,DARGLE_020,8.1,56.85,209.0
2017-05-01,BELLAWADDY_010,8.2,57.55,595.0
2017-05-01,MOY_080,8.2,54.5,550.0
2017-05-01,BELLAWADDY_020,8.3,60.25,617.0
2017-05-01,MOY_090,8.2,51.1,385.0
2017-05-01,LEAFFONY_020,8.4,65.05,572.0
2017-05-01,DARGLE_030,8.3,56.85,300.0
2017-05-01,CORROY_010,7.8,51.0,734.0
2017-05-01,TRIMOGE_030,8.3,57.45,489.0
2017-05-01,DARGLE_010,7.4,54.3,115.0
2017-05-01,DARGLE_030,8.3,56.85,300.0
2017-05-01,TRIMOGE_030,8.3,57.45,489.0
2017-05-01,MANULLA_040,8.2,56.75,609.0
2017-05-01,DARGLE_040,8.2,64.9,2800.0
2017-05-01,CROSS ROADS STREAM_010,8.2,56.45,343.0
2017-05-01,CROSS ROADS STREAM_010,8.2,54.2,338.0
2017-05-01,Lee (Cork) Estuary Lower,7.7,98.0,356.0
2017-05-01,GLENCULLEN_020,8.3,56.35,421.0
2017-05-01,BALLYCREEN BROOK_020,7.3,57.45,94.0
2017-05-01,FINN (DONEGAL)_080,7.4,56.0,154.0
2017-05-01,LEE (CORK)_020,7.7,56.6,95.0
2017-05-01,BELLAWADDY_010,8.2,57.55,595.0
2017-05-01,Clonaslee West,7.2,31.6,586.0
2017-05-01,LEE (CORK)_020,7.7,56.6,95.0
2017-05-01,ASKANAGAP STREAM_010,7.1,57.3,86.0
2017-05-01,FINN (DONEGAL)_080,7.2,53.35,99.0
2017-05-01,MOY_080,8.2,54.5,550.0
2017-05-01,GLORE (MAYO)_020,8.2,59.3,575.0
2017-06-01,MANULLA_030,8.1,51.45,595.0
2017-06-01,CAMCOR_050,8.3,57.35,519.0
2017-06-01,Ballinhassig East,7.5,1.1,525.0
2017-06-01,Ballinhassig East,7.4,9.95,524.0
2017-06-01,Ballinhassig East,7.8,2.2,577.0
2017-06-01,LEE (CORK)_030,7.4,61.3,65.0
2017-06-01,LEE (CORK)_030,7.4,61.3,65.0
2017-06-01,TRIMOGE_030,8.4,45.05,442.0
2017-06-01,EIGNAGH_010,8.2,54.9,200.0
2017-06-01,LEE (CORK)_020,7.2,54.2,77.0
2017-06-01,LOUGHNAMINOO STREAM_010,7.5,42.4,468.0
2017-06-01,CLYDAGH (CASTLEBAR)_020,8.0,53.25,203.0
2017-06-01,CASTLEBAR_020,8.2,56.85,362.0
2017-06-01,CASTLEBAR_020,8.2,53.15,386.0
2017-06-01,CLYDAGH (CASTLEBAR)_010,7.7,53.7,167.0
2017-06-01,CLYDAGH (CASTLEBAR)_010,8.0,56.8,152.0
2017-06-01,CROSS ROADS STREAM_010,7.9,54.8,370.0
2017-06-01,GLENCREE_010,6.6,53.2,49.0
2017-06-01,SONNAGH (MOY)_010,8.0,56.45,470.0
2017-06-01,BEHY (NORTH MAYO)_010,7.8,46.4,582.0
2017-06-01,DEEL (CROSSMOLINA)_050,8.0,51.2,387.0
2017-06-01,CARRIGAHORIG STREAM_010,8.3,54.65,673.0
2017-06-01,SONNAGH (MOY)_010,8.2,56.15,440.0
2017-06-01,BURN DAURNETT_010,7.3,53.1,153.0
2017-06-01,LEE (CORK)_040,7.6,59.75,98.0
2017-06-01,CAMCOR_050,8.3,57.35,519.0
2017-06-01,POLLAGH_030,8.0,45.6,440.0
2017-06-01,Cong-Robe,7.1,9.45,782.0
2017-06-01,Ballinhassig East,6.4,1.1,348.0
2017-06-01,CASTLEBAR_010,8.3,61.1,339.0
2017-06-01,LEE (CORK)_040,7.6,59.75,98.0
2017-06-01,Ballinhassig East,6.4,1.1,348.0
2017-06-01,Ballinhassig East,7.2,2.25,414.0
2017-06-01,POLLAGH_040,8.0,44.3,442.0
2017-06-01,Lee (Cork) Estuary Lower,7.8,86.0,356.0
2017-06-01,LEE (CORK)_020,7.2,54.2,77.0
2017-06-01,Carrick on Shannon,7.2,40.6,707.0
2017-06-01,MANULLA_040,8.1,53.1,590.0
2017-06-01,MANULLA_040,8.3,59.35,587.0
2017-06-01,FINN (DONEGAL)_080,7.3,52.2,125.0
2017-06-01,Ballinhassig East,6.0,0.55,205.0
2017-06-01,Wicklow,6.7,34.9,233.0
2017-06-01,MOY_080,8.3,55.05,485.0
2017-06-01,Ballinhassig East,6.3,0.55,244.0
2017-06-01,Ballinhassig East,8.1,19.4,320.0
2017-06-01,MANULLA_010,8.1,54.55,541.0
2017-06-01,SPADDAGH_010,8.0,53.95,427.0
2017-06-01,SPADDAGH_010,8.3,52.75,445.0
2017-06-01,SLIEVECLAUR_010,8.1,51.9,656.0
2017-06-01,CASTLEBAR_020,8.2,56.85,362.0
2017-06-01,CASTLEBAR_020,8.2,53.15,386.0
2017-06-01,Ballinhassig East,6.9,36.4,293.0
2017-06-01,DARGLE_030,7.8,53.2,215.0
2017-06-01,Ballinhassig East,7.5,1.1,525.0
2017-06-01,DARGLE_030,7.5,54.3,126.0
2017-06-01,POLLAGH_010,7.8,45.05,429.0
2017-06-01,Ballyshannon East,7.1,0.55,600.0
